,Date,product,Price,Cost,profit,category,QTY
1683,10/1/21,Hills & Clouds Essential Series T-Shirt (Blue) For Men S,459,,459,,1
1684,9/30/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,417,,417,,1
1685,9/30/21,104538107-1602834806893-3,770,,770,,1
1686,9/30/21,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men XL,770,,770,,1
1687,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1688,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1689,9/30/21,Hills & Clouds V Neck T-Shirt For Women (Turquoise) XL,549,,549,,1
1690,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1691,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),749,,749,,1
1692,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (White) M,749,,749,,1
1693,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,807,,807,,1
1694,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1695,9/30/21,Hills & Clouds V Neck T-Shirt For Women (Brown) XL,549,,549,,1
1696,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (XXL),849,,849,,1
1697,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) XL,849,,849,,1
1698,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,807,,807,,1
1699,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,807,,807,,1
1700,9/30/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men L,749,,749,,1
1701,9/30/21,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men L,749,,749,,1
1702,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (White) M,749,,749,,1
1703,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,749,,749,,1
1704,9/30/21,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For Men S,749,,749,,1
1705,9/30/21,Hills & Clouds Space Guitar T-shirt (White\Grey) For Men L,807,,807,,1
1706,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),749,,749,,1
1707,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,749,,749,,1
1708,9/30/21,104780552-1604221967040-3,949,,949,,1
1709,9/30/21,Hills & Clouds Space Guitar T-shirt (White\Grey) For Men XL,849,,849,,1
1710,9/30/21,Hills And Clouds Signature Polo T-Shirt(Black) For Men XXL,949,,949,,1
1711,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1712,9/30/21,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) XL,655,,655,,1
1713,9/30/21,Hills & Clouds Kathmandu Map T-shirt (Green) For Men XL,743,,743,,1
1714,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1715,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,807,,807,,1
1716,9/30/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,,849,,1
1717,9/30/21,104780552-1604221967040-8,949,,949,,1
1718,9/30/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men M,849,,849,,1
1719,9/29/21,Hills & Clouds Round Neck T-Shirt For Women (Brown)L,549,,549,,1
1720,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,,849,,1
1721,9/29/21,Hills & Clouds Echo Series T-Shirt (True Nepal) (White) For Men XL,749,,749,,1
1722,9/29/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) S,549,,549,,1
1723,9/29/21,Hills & Clouds V Neck T-Shirt For Women (White) L,549,,549,,1
1724,9/29/21,Hills & Clouds V Neck T-Shirt For Women (White) XXL,549,,549,,1
1725,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,807,,807,,1
1726,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1727,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (XXL),849,,849,,1
1728,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XXL,849,,849,,1
1729,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,849,,849,,1
1730,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,849,,849,,1
1731,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1732,9/29/21,Hills & Clouds V Neck T-Shirt For Women (Grey) L,522,,522,,1
1733,9/29/21,104780552-1604221967040-1,949,,949,,1
1734,9/29/21,Hills & Clouds Round Neck T-Shirt For Women (Brown)XL,549,,549,,1
1735,9/29/21,Hills And Clouds Signature Polo T-Shirt(Black) For Men L,902,,902,,1
1736,9/29/21,Hills & Clouds V Neck T-Shirt For Women (Black) XL,521,,521,,1
1737,9/29/21,Hills & Clouds V Neck T-Shirt For Women (Turquoise) XXL,522,,522,,1
1738,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,,849,,1
1739,9/29/21,Hills & Clouds_ Echo Series T-Shirt (Sanity) (White) For Men XL,749,,749,,1
1740,9/29/21,Hills & Clouds V Neck T-Shirt For Women (White) M,522,,522,,1
1741,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,807,,807,,1
1742,9/29/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,,849,,1
1743,9/29/21,Hills & Clouds V Neck T-Shirt For Women (Black) L,549,,549,,1
1744,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,,849,,1
1745,9/28/21,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For MenL,699,,699,,1
1746,9/28/21,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) L,699,,699,,1
1747,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,749,,749,,1
1748,9/28/21,104538107-1602834806893-2,749,,749,,1
1749,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1750,9/28/21,104780552-1604221967040-1,949,,949,,1
1751,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,,849,,1
1752,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1753,9/28/21,Hills & Clouds V Neck T-Shirt For Women (Blue) L,549,,549,,1
1754,9/28/21,Hills & Clouds Echo Series T-Shirt (True Nepal) (Blue) For Men XXL,690,,690,,1
1755,9/28/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),874,,874,,1
1756,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XXL,783,,783,,1
1757,9/28/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,522,,522,,1
1758,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,,849,,1
1759,9/28/21,Hills & Clouds V Neck T-Shirt For Women (Black) M,549,,549,,1
1760,9/28/21,Hills & Clouds Graphic Series T-Shirt (Guitar) (Green) For Men XXl,688,,688,,1
1761,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) XXL,780,,780,,1
1762,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (XXL),779,,779,,1
1763,9/28/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,459,,459,,1
1764,9/28/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) L,522,,522,,1
1765,9/28/21,Hills And Clouds Signature Polo T-Shirt(Black) For Men M,949,,949,,1
1766,9/28/21,104538107-1602834806893-2,849,,849,,1
1767,9/28/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),949,,949,,1
1768,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1769,9/28/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,436,,436,,1
1770,9/28/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,849,,849,,1
1771,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XXL),849,,849,,1
1772,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),782,,782,,1
1773,9/27/21,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men XL,782,,782,,1
1774,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,783,,783,,1
1775,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),782,,782,,1
1776,9/27/21,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men XL,782,,782,,1
1777,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,783,,783,,1
1778,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),849,,849,,1
1779,9/27/21,Hills & Clouds_Graphic Series T-Shirt (True Nepal) (Red) For Men M,699,,699,,1
1780,9/27/21,Hills & Clouds Echo Series T-Shirt (True Nepal) (Green) For Men M,699,,699,,1
1781,9/27/21,Hills & Clouds Echo Series T-Shirt (True Nepal) (Black) For Men M,699,,699,,1
1782,9/27/21,Hills & Clouds Echo Series T-Shirt (True Nepal) (White) For Men M,699,,699,,1
1783,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,,849,,1
1784,9/27/21,Hills & Clouds V Neck T-Shirt For Women (Blue) M,549,,549,,1
1785,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,849,,849,,1
1786,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,849,,849,,1
1787,9/27/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men XL,849,,849,,1
1788,9/27/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),949,,949,,1
1789,9/27/21,Hills & Clouds Crew Neck T-shirt for Ladies (Red) S,549,,549,,1
1790,9/27/21,Hills & Clouds V Neck T-Shirt For Women (White) M,549,,549,,1
1791,9/27/21,104538107-1602834806893-3,807,,807,,1
1792,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),807,,807,,1
1793,9/27/21,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men L,712,,712,,1
1794,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1795,9/27/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,459,,459,,1
1796,9/27/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,436,,436,,1
1797,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),807,,807,,1
1798,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,749,,749,,1
1799,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,749,,749,,1
1800,9/27/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,418,,418,,1
1801,9/27/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),865,,865,,1
1802,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),774,,774,,1
1803,9/27/21,104538107-1602834806893-2,849,,849,,1
1804,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,849,,849,,1
1805,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,807,,807,,1
1806,9/27/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),949,,949,,1
1807,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),849,,849,,1
1808,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),749,,749,,1
1809,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,749,,749,,1
1810,9/27/21,Hills & Clouds V Neck T-Shirt For Women (White) M,549,,549,,1
1811,9/27/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),880,,880,,1
1812,9/27/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),880,,880,,1
1813,9/27/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,787,,787,,1
1814,9/27/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,459,,459,,1
1815,9/26/21,Hills & Clouds_Graphic Series T-Shirt (True Nepal) (Red) For Men L,655,,655,,1
1816,9/26/21,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men L,743,,743,,1
1817,9/26/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,549,,549,,1
1818,9/26/21,104780552-1604221967040-2,949,,949,,1
1819,9/26/21,104780552-1604221967040-8,949,,949,,1
1820,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,849,,849,,1
1821,9/26/21,Hills & Clouds Echo Series T-Shirt (Enough Is Enough) (White) For Men XL,592,,592,,1
1822,9/26/21,Hills & Clouds Round Neck T-Shirt For Women (Grey)M,501,,501,,1
1823,9/26/21,Hills & Clouds V Neck T-Shirt For Women (White) M,501,,501,,1
1824,9/26/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,502,,502,,1
1825,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1826,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,849,,849,,1
1827,9/26/21,104538107-1602834806893-2,807,,807,,1
1828,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (XXL),849,,849,,1
1829,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,749,,749,,1
1830,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) L,749,,749,,1
1831,9/26/21,Hills & Clouds V Neck T-Shirt For Women (White) S,522,,522,,1
1832,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,807,,807,,1
1833,9/26/21,Hills & Clouds V Neck T-Shirt For Women (White) XXL,549,,549,,1
1834,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) L,849,,849,,1
1835,9/26/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,459,,459,,1
1836,9/26/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,459,,459,,1
1837,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1838,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1839,9/26/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,459,,459,,1
1840,9/26/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,459,,459,,1
1841,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,849,,849,,1
1842,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,849,,849,,1
1843,9/26/21,104780552-1604221967040-2,949,,949,,1
1844,9/26/21,104780552-1604221967040-2,843,,843,,1
1845,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),755,,755,,1
1846,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XXL,849,,849,,1
1847,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Grey) XL,482,,482,,1
1848,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Blue) XL,482,,482,,1
1849,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Peach) XL,483,,483,,1
1850,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Black) XL,549,,549,,1
1851,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,807,,807,,1
1852,9/26/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,459,,459,,1
1853,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (XXL),849,,849,,1
1854,9/26/21,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men L,749,,749,,1
1855,9/26/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men L,749,,749,,1
1856,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Turquoise) M,549,,549,,1
1857,9/26/21,Hills & Clouds Round Neck T-Shirt For Women (Grey)S,549,,549,,1
1858,9/26/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) S,549,,549,,1
1859,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,749,,749,,1
1860,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,749,,749,,1
1861,9/26/21,104780552-1604221967040-3,902,,902,,1
1862,9/26/21,104780552-1604221967040-1,902,,902,,1
1863,9/26/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,436,,436,,1
1864,9/26/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,436,,436,,1
1865,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,849,,849,,1
1866,9/26/21,Hills & Clouds V Neck T-Shirt For Women (White) L,549,,549,,1
1867,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),849,,849,,1
1868,9/26/21,Hills & Clouds Crew Neck T-shirt for Ladies (Red) XL,549,,549,,1
1869,9/26/21,104538107-1602834806893-3,849,,849,,1
1870,9/26/21,Hills & Clouds Space Guitar T-shirt (White\Grey) For Men XL,849,,849,,1
1871,9/26/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),902,,902,,1
1872,9/26/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),843,,843,,1
1873,9/26/21,104538107-1602834806893-2,755,,755,,1
1874,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),849,,849,,1
1875,9/26/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) XXL,49,,49,,1
1876,9/26/21,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men L,349,,349,,1
1877,9/26/21,Hills & Clouds Echo Series T-shirt (ENOUGH IS ENOUGH) (Green) For Men XXl,149,,149,,1
1878,9/26/21,Hills & Clouds Round Neck T-Shirt For Women (Brown)XL,49,,49,,1
1879,9/26/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),902,,902,,1
1880,9/26/21,Hills & Clouds Echo Series T-Shirt (Sanity) (Red) For Men L,249,,249,,1
1881,9/26/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,231,,231,,1
1882,9/26/21,Hills & Clouds Signature Series T-Shirt (Green) For Men S,277,,277,,1
1883,9/26/21,Hills & Clouds V Neck T-Shirt For Women (Black) M,49,,49,,1
1884,9/26/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),449,,449,,1
1885,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),349,,349,,1
1886,9/26/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,349,,349,,1
1887,9/25/21,104538107-1602834806893-2,1200,,1200,,1
1888,9/25/21,Hills & Clouds V Neck T-Shirt For Women (White) L,699,,699,,1
1889,9/25/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),1200,,1200,,1
1890,9/25/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),1200,,1200,,1
1891,9/25/21,Hills & Clouds Essential Series T-Shirt (Grey) For Men M,599,,599,,1
1892,9/25/21,Hills & Clouds Essential Series T-Shirt (Blue) For Men L,599,,599,,1
1893,9/25/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men S,599,,599,,1
1894,9/25/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men M,1200,,1200,,1
1895,9/25/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men M,1200,,1200,,1
1896,9/24/21,Hills & Clouds Echo Series T-Shirt (If Not Love What Is) (White) For Men XL,799,,799,,1
1897,9/24/21,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) L,899,,899,,1
1898,9/24/21,Hills & Clouds Essential Series T-Shirt (Blue) For Men L,599,,599,,1
1899,9/24/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men L,599,,599,,1
1900,9/24/21,104780552-1604221967040-8,1300,,1300,,1
1901,9/24/21,Hills & Clouds Essential Series T-Shirt (Green) For Men XXL,599,,599,,1
1902,9/24/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),1200,,1200,,1
1903,9/24/21,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men M,1200,,1200,,1
1904,9/24/21,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Green) For Men M,899,,899,,1
1905,9/24/21,104780552-1604221967040-2,1300,,1300,,1
1906,9/23/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1020,,1020,,1
1907,9/23/21,Hills & Clouds V Neck T-Shirt For Women (White) S,629,,629,,1
1908,9/23/21,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,809,,809,,1
1909,9/23/21,Hills & Clouds Space Guitar T-shirt (Black\Grey) For Men L,1020,,1020,,1
1910,9/23/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men L,599,,599,,1
1911,9/23/21,Hills & Clouds Round Neck T-Shirt For Women (Grey)M,699,,699,,1
1912,9/23/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,1020,,1020,,1
1913,9/23/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),1105,,1105,,1
1914,9/23/21,Hills & Clouds Essential Series T-Shirt (Grey) For Men M,599,,599,,1
1915,9/23/21,Hills & Clouds Round Neck T-Shirt For Women (Grey)M,699,,699,,1
1916,9/23/21,Hills & Clouds V Neck T-Shirt For Women (Grey) L,699,,699,,1
1917,9/23/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,699,,699,,1
1918,9/23/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,699,,699,,1
1919,9/23/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XXL),1020,,1020,,1
1920,9/23/21,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Green) For Men XL,899,,899,,1
1921,9/23/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men S,599,,599,,1
1922,9/23/21,Hills & Clouds V Neck T-Shirt For Women (Black) M,699,,699,,1
1923,9/23/21,Hills & Clouds V Neck T-Shirt For Women (Blue) M,699,,699,,1
1924,9/23/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,599,,599,,1
1925,9/23/21,104780552-1604221967040-4,1300,,1300,,1
1926,9/23/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1300,,1300,,1
1927,9/22/21,Hills & Clouds V Neck T-Shirt For Women (Blue) S,699,,699,,1
1928,9/22/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),1300,,1300,,1
1929,9/22/21,Hills & Clouds Essential Series T-Shirt (Blue) For MenM,599,,599,,1
1930,9/22/21,104538107-1602834806893-3,1200,,1200,,1
1931,9/22/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men L,599,,599,,1
1932,9/22/21,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men L,1200,,1200,,1
1933,9/22/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),1200,,1200,,1
1934,9/22/21,Hills & Clouds V Neck T-Shirt For Women (Blue) M,699,,699,,1
1935,9/22/21,Hills & Clouds V Neck T-Shirt For Women (Black) M,699,,699,,1
1936,9/22/21,Hills & Clouds V Neck T-Shirt For Women (White) M,699,,699,,1
1937,9/21/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XXL,1200,,1200,,1
1938,9/21/21,Hills & Clouds V Neck T-Shirt For Women (Grey) L,699,,699,,1
1939,9/21/21,Hills & Clouds Essential Series T-Shirt (Grey) For Men M,599,,599,,1
1940,9/21/21,Hills & Clouds V Neck T-Shirt For Women (White) S,699,,699,,1
1941,9/21/21,Hills & Clouds Crew Neck T-shirt for Ladies (White) S,699,,699,,1
1942,9/20/21,Hills & Clouds Echo Series T-Shirt (Dalit Lives Matter) (Green) For Men XL,799,,799,,1
1943,9/20/21,Hills & Clouds Echo Series T-Shirt (Sanity) (Blue) For Men XL,899,,899,,1
1944,9/20/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,1200,,1200,,1
1945,9/20/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1200,,1200,,1
1946,9/20/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),1200,,1200,,1
1947,9/20/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,,1200,,1
1948,9/20/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,1200,,1200,,1
1949,9/19/21,Hills & Clouds V Neck T-Shirt For Women (Peach) L,699,,699,,1
1950,9/19/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XL),1300,,1300,,1
1951,9/19/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men L,599,,599,,1
1952,9/19/21,Hills & Clouds Signature Series T-Shirt (Green) For Men XXL,699,,699,,1
1953,9/19/21,104538107-1602834806893-3,1200,,1200,,1
1954,9/18/21,104780552-1604221967040-1,1300,,1300,,1
1955,9/18/21,Hills & Clouds Collar Polo T-Shirt For Men (White) XL,1200,,1200,,1
1956,9/18/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,599,,599,,1
1957,9/18/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men M,599,,599,,1
1958,9/18/21,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),1200,,1200,,1
1959,9/18/21,104538107-1602834806893-3,1200,,1200,,1
1960,9/18/21,Hills & Clouds Essential Series T-Shirt (Khaki) For Men S,599,,599,,1
1961,9/18/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) XL,699,,699,,1
1962,9/18/21,Hills & Clouds V Neck T-Shirt For Women (Turquoise) L,699,,699,,1
1963,9/17/21,Hills & Clouds V Neck T-Shirt For Women (Blue) XL,699,,699,,1
1964,9/17/21,Hills & Clouds Essential Series T-Shirt (Brown) For Men M,599,,599,,1
1965,9/17/21,104780552-1604221967040-1,1300,,1300,,1
1966,9/17/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1200,,1200,,1
1967,9/17/21,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Green) For Men M,899,,899,,1
1968,9/17/21,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XXL),1300,,1300,,1
1969,9/17/21,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,1200,,1200,,1
1970,9/16/21,Hills & Clouds V Neck T-Shirt For Women (Turquoise) XL,699,,699,,1
1971,9/16/21,Hills & Clouds V Neck T-Shirt For Women (Blue) M,699,,699,,1
1972,9/16/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1300,,1300,,1
1973,9/16/21,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),1300,,1300,,1
1974,9/16/21,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) XL,899,,899,,1
1975,9/16/21,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Red) For Men XL,899,,899,,1
1976,9/16/21,Hills & Clouds Collar Polo T-Shirt For Men (White) M,1200,,1200,,1
1977,9/16/21,Hills & Clouds Signature Series T-Shirt (Green) For Men M,699,,699,,1
1978,9/16/21,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,1200,,1200,,1
1979,9/16/21,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) XXL,699,,699,,1
1980,9/15/21,Hills & Clouds Essential Series T-Shirt (Blue) For Men S,599,,599,,1
1981,9/15/21,Hills & Clouds Echo Series T-Shirt (Sanity) (Blue) For Men S,899,,899,,1
